apn,address,zip_code,zoning,lot_size,building_sqft,units,toc_status,lot_size_sqft,building_size_sqft,base_zoning,latitude,longitude,toc_eligible,high_quality_transit,opportunity_zone,overlay_count,methane_zone,fault_zone,flood_zone,specific_plan_area,assessed_land_value,total_assessed_value,assessor_parcel_id,site_address,toc_toc_tier,toc_bonus_points,toc_description,toc_nearest_station,toc_distance_feet,toc_station_type,toc_station_line,development_score,score_breakdown,suggested_use,investment_tier
2701032016,19808 W SIERRA MEADOWS LANE,91326.0,RD6-1,"4,861.5 (sq ft)","2,358.0 (sq ft)",1.0,,4861.5,2358.0,RD6,34.267693264011406,-118.26302063965932,False,No,none,0,none,none,none,,5134152.057987146,6033366.203673027,2701032016,19808 W SIERRA MEADOWS LANE,,,,,,,,31.91,"{""zoning_score"": 53.0, ""lot_size_score"": 54.3075, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5442004001,2135 W SAN FERNANDO ROAD,90065.0,[Q]MR1-1-CDO-RIO,"14,399.0 (sq ft)","3,476.0 (sq ft)",0.0,,14399.0,3476.0,MR1,34.12116033329403,-118.23717200660576,False,No,none,0,none,none,none,,13860798.450115602,14957889.800807774,5442004001,2135 W SAN FERNANDO ROAD,,,,,,,,47.96,"{""zoning_score"": 82.0, ""lot_size_score"": 83.798, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5035018020,1743 W 39TH PL,90062.0,R2-1,"5,412.1 (sq ft)","1,536.0 (sq ft)",1.0,,5412.1,1536.0,R2,33.97526052152771,-118.29142812913412,False,No,none,0,none,none,none,,4186117.693033336,4801759.093567142,5035018020,1743 W 39TH PL,0.0,0.0,No TOC Tier,North Hollywood,38747.0,rail,Red,34.91,"{""zoning_score"": 60.0, ""lot_size_score"": 57.060500000000005, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5430018014,3924 W CLAYTON AVE,90027.0,R1-1,"3,667.8 (sq ft)","2,270.0 (sq ft)",1.0,,3667.8,2270.0,R1,34.122271013603715,-118.29749776326909,False,No,none,0,none,none,none,,2920200.7830549125,3978676.1116802907,5430018014,3924 W CLAYTON AVE,,,,,,,,26.92,"{""zoning_score"": 45.0, ""lot_size_score"": 48.339, ""toc_bonus"": 0, ""financial_score"": 15, ""risk_penalty"": 0}",Hold/Income Property,D
2543006024,10222 W MCBROOM ST,91040.0,RA-1-K,"18,288.3 (sq ft)","2,222.0 (sq ft)",1.0,,18288.3,2222.0,RA,34.18409140208343,-118.2025406987257,False,No,none,0,none,none,none,,19051799.820889182,20134787.351457577,2543006024,10222 W MCBROOM ST,,,,,,,,33.46,"{""zoning_score"": 38.0, ""lot_size_score"": 88.28829999999999, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5042009002,2110 W 37TH PL,90018.0,R1-1-HPOZ,"2,000.1 (sq ft)",617.0 (sq ft),1.0,,2000.1,617.0,R1,34.01659429948655,-118.30670505946124,False,No,none,0,none,none,none,,1369027.978464894,1525145.858578927,5042009002,2110 W 37TH PL,,,,,,,,29.85,"{""zoning_score"": 45.0, ""lot_size_score"": 40.0005, ""toc_bonus"": 12, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5002029005,1120 W 51ST PL,90037.0,R2-1-CPIO,"4,880.2 (sq ft)","1,128.0 (sq ft)",1.0,,4880.2,1128.0,R2,34.016443182104624,-118.28536838060093,False,No,none,0,none,none,none,,2576573.541817386,3189272.7152168895,5002029005,1120 W 51ST PL,,,,,,,,38.88,"{""zoning_score"": 60.0, ""lot_size_score"": 54.400999999999996, ""toc_bonus"": 15, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
7442020011,834 W BARHUGH PL,90731.0,R1-1XL,"5,100.7 (sq ft)","1,320.0 (sq ft)",1.0,,5100.7,1320.0,R1,33.706600715280686,-118.30973405864094,False,No,none,0,none,none,none,,4601936.866021626,5307054.800530217,7442020011,834 W BARHUGH PL,,,,,,,,29.35,"{""zoning_score"": 45.0, ""lot_size_score"": 55.5035, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5473039002,,,RD2-1,"2,006.3 (sq ft)",600.0 (sq ft),1.0,,2006.3,600.0,RD2,,,False,No,none,0,none,none,none,,1818146.3270671912,2129921.543735412,5473039002,,,,,,,,,40.26,"{""zoning_score"": 85.0, ""lot_size_score"": 40.0315, ""toc_bonus"": 0.0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
7411018022,26231 S BELLE PORTE AVE,90710.0,R1-1XL,"7,441.7 (sq ft)","1,319.0 (sq ft)",1.0,,7441.7,1319.0,R1,,,False,No,none,0,none,none,none,,8416455.56644814,8947119.691781485,7411018022,26231 S BELLE PORTE AVE,0.0,0.0,No TOC Tier,North Hollywood,33057.0,rail,Red,31.54,"{""zoning_score"": 45.0, ""lot_size_score"": 66.47233333333334, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2171016065,,,R1-1,50.6 (sq ft),"1,944.0 (sq ft)",1.0,,50.6,1944.0,R1,,,False,No,none,0,none,none,none,,44761.52423191097,840930.750483913,2171016065,,,,,,,,,21.8,"{""zoning_score"": 45.0, ""lot_size_score"": 30.253, ""toc_bonus"": 0.0, ""financial_score"": 0, ""risk_penalty"": 0}",Hold/Income Property,D
5040007026,1259 1/2 W 36TH PL,90007.0,RD1.5-1-CPIO,"3,375.9 (sq ft)","2,010.0 (sq ft)",2.0,,3375.9,2010.0,RD1.5,34.03673725712404,-118.29461805449478,False,No,none,0,none,none,none,,2211439.8058549766,3213288.9710297785,5040007026,1259 1/2 W 36TH PL,,,,,,,,37.13,"{""zoning_score"": 75.0, ""lot_size_score"": 46.8795, ""toc_bonus"": 0, ""financial_score"": 15, ""risk_penalty"": 0}",Hold/Income Property,D
4286011014,924 1-3 S ELECTRIC AVE,90291.0,RD1.5-1,"4,535.4 (sq ft)","1,721.0 (sq ft)",3.0,,4535.4,1721.0,RD1.5,33.98830342351164,-118.45209863959793,False,No,none,0,none,none,none,,4168784.5593087827,4860731.784020938,4286011014,924 1-3 S ELECTRIC AVE,,,,,,,,39.29,"{""zoning_score"": 75.0, ""lot_size_score"": 52.677, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2762035001,19119 1-34 W NORDHOFF ST,91324.0,R3-1,"46,360.2 (sq ft)","33,380.0 (sq ft)",38.0,,46360.2,33380.0,R3,34.2550278271376,-118.32090508727894,False,No,none,0,none,none,none,,46639969.45215259,60845416.80596154,2762035001,19119 1-34 W NORDHOFF ST,,,,,,,,54.0,"{""zoning_score"": 80.0, ""lot_size_score"": 120, ""toc_bonus"": 0, ""financial_score"": 20, ""risk_penalty"": 0}",Large Multi-Family Development,C
4358014015,1161 N HILARY LANE,90210.0,RE15-1-HCR,"13,114.4 (sq ft)","7,037.0 (sq ft)",0.0,,13114.4,7037.0,RE15,34.08927302189678,-118.40636032180002,False,No,none,0,none,none,none,,7756724.621973145,11437044.13652355,4358014015,1161 N HILARY LANE,0.0,0.0,No TOC Tier,Wilshire/Normandie,7244.0,rail,Purple,32.75,"{""zoning_score"": 40.0, ""lot_size_score"": 81.22879999999999, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5128004042,219 1/2 E 30TH ST,90011.0,RD1.5-1,"6,156.9 (sq ft)","3,867.0 (sq ft)",4.0,,6156.9,3867.0,RD1.5,33.993137452834674,-118.26073175438837,False,No,none,0,none,none,none,,2964905.6778874393,5139133.644629633,5128004042,219 1/2 E 30TH ST,0.0,0.0,No TOC Tier,Expo/La Cienega,8706.0,rail,Expo,38.41,"{""zoning_score"": 75.0, ""lot_size_score"": 60.784499999999994, ""toc_bonus"": 0, ""financial_score"": 0, ""risk_penalty"": 0}",Hold/Income Property,D
2181016014,5002 N NESTLE AVE,91356.0,R1-1,"6,073.2 (sq ft)","1,925.0 (sq ft)",1.0,,6073.2,1925.0,R1,34.214541838821965,-118.47245963022611,False,No,none,0,none,none,none,,4054014.5665052864,4711382.532078692,2181016014,5002 N NESTLE AVE,0.0,0.0,No TOC Tier,Long Beach,26634.0,rail,Blue,30.32,"{""zoning_score"": 45.0, ""lot_size_score"": 60.366, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2153028004,6055 N SHIRLEY AVE,91356.0,RA-1,"23,397.9 (sq ft)","1,722.0 (sq ft)",1.0,,23397.9,1722.0,RA,34.23512698926717,-118.45832413752625,False,No,none,0,none,none,none,,26312911.434371058,27081005.01386665,2153028004,6055 N SHIRLEY AVE,,,,,,,,34.48,"{""zoning_score"": 38.0, ""lot_size_score"": 93.3979, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2745003010,22156 W ROMAR ST,91311.0,R1-1,"9,060.6 (sq ft)","2,107.0 (sq ft)",1.0,,9060.6,2107.0,R1,34.272949227455605,-118.42422306237201,False,No,none,0,none,none,none,,6637508.316112543,7457683.390987013,2745003010,22156 W ROMAR ST,,,,,,,,32.62,"{""zoning_score"": 45.0, ""lot_size_score"": 71.86866666666667, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2184049012,3800 N ALONZO AVE,91316.0,RA-1,"17,501.1 (sq ft)","3,965.0 (sq ft)",1.0,,17501.1,3965.0,RA,34.27419575197179,-118.41441673167799,False,No,none,0,none,none,none,,14753702.974044431,16953202.388180196,2184049012,3800 N ALONZO AVE,,,,,,,,33.3,"{""zoning_score"": 38.0, ""lot_size_score"": 87.5011, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2676022001,9226 N HAYVENHURST AVE,91343.0,RS-1,"6,830.6 (sq ft)","1,738.0 (sq ft)",1.0,,6830.6,1738.0,RS,34.288138645291475,-118.09960567236357,False,No,none,0,none,none,none,,6538631.078154306,7108151.598553661,2676022001,9226 N HAYVENHURST AVE,0.0,0.0,No TOC Tier,North Hollywood,51938.0,rail,Red,30.38,"{""zoning_score"": 43.0, ""lot_size_score"": 64.153, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
7414018013,1206 W CHANDLER ST,90744.0,R1-1XL-CUGU,"7,007.2 (sq ft)","1,352.0 (sq ft)",1.0,,7007.2,1352.0,R1,33.78903308552059,-118.26968877129502,False,No,none,0,none,none,none,,3463785.154648261,3886226.9248893736,7414018013,1206 W CHANDLER ST,0.0,0.0,No TOC Tier,Firestone,14167.0,rail,Blue,31.25,"{""zoning_score"": 45.0, ""lot_size_score"": 65.024, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
6052016014,9901 S SAN PEDRO ST,90003.0,RD2-1,"1,750.2 (sq ft)",520.0 (sq ft),1.0,,1750.2,520.0,RD2,33.96732281545071,-118.27493944397015,False,No,none,0,none,none,none,,1284929.3514771154,1576777.1320623637,6052016014,9901 S SAN PEDRO ST,0.0,0.0,No TOC Tier - Missing Coordinates,,,,,40.0,"{""zoning_score"": 85.0, ""lot_size_score"": 38.751000000000005, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
4358014024,1106 N MAYBROOK DR,90210.0,RE15-1-HCR,"11,168.9 (sq ft)","3,518.0 (sq ft)",1.0,,11168.9,3518.0,RE15,34.100334624326734,-118.4130688701392,False,No,none,0,none,none,none,,12202361.07399136,13724416.38453898,4358014024,1106 N MAYBROOK DR,0.0,0.0,No TOC Tier,North Hollywood,24640.0,rail,Red,31.97,"{""zoning_score"": 40.0, ""lot_size_score"": 77.3378, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5486006021,6005 E DELPHI ST,90042.0,R1-1-HCR,"4,282.9 (sq ft)","1,152.0 (sq ft)",1.0,,4282.9,1152.0,R1,34.10319218448999,-118.19917062691552,False,No,none,0,none,none,none,,2302352.9213411626,2952672.3301214753,5486006021,6005 E DELPHI ST,,,,,,,,30.93,"{""zoning_score"": 45.0, ""lot_size_score"": 51.4145, ""toc_bonus"": 8, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5420029006,1728 N ASHMORE PL,90026.0,RD3-1VL,"3,664.9 (sq ft)",875.0 (sq ft),1.0,,3664.9,875.0,RD3,34.096746209778,-118.27004742605591,False,No,none,0,none,none,none,,3085407.9141109227,3427507.1395152165,5420029006,1728 N ASHMORE PL,,,,,,,,45.41,"{""zoning_score"": 95.0, ""lot_size_score"": 48.3245, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
4305018013,8854 W HORNER ST,90035.0,R1V2-O,"6,568.2 (sq ft)","2,066.0 (sq ft)",1.0,,6568.2,2066.0,R1V2,34.07386467618556,-118.35068195213098,False,No,none,0,none,none,none,,5431837.764021187,6300982.769090121,4305018013,8854 W HORNER ST,2.0,8.0,Tier 2 - Transit Zone,Heritage Square,2236.0,rail,Gold,35.32,"{""zoning_score"": 45.0, ""lot_size_score"": 62.841, ""toc_bonus"": 15, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2107021058,7707 N COMANCHE AVE,91306.0,R1-1,"5,224.8 (sq ft)","2,018.0 (sq ft)",1.0,,5224.8,2018.0,R1,34.27020762182602,-118.48447352080292,False,No,none,0,none,none,none,,2612566.8875923017,3339066.716725369,2107021058,7707 N COMANCHE AVE,0.0,0.0,No TOC Tier,North Hollywood,52207.0,rail,Red,29.47,"{""zoning_score"": 45.0, ""lot_size_score"": 56.124, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
6037017016,8817 S NORMANDIE AVE,90044.0,RD1.5-1,"4,500.1 (sq ft)","1,433.0 (sq ft)",0.0,,4500.1,1433.0,RD1.5,33.94604566710147,-118.29437887975403,False,No,none,0,none,none,none,,2373076.4223112175,3046118.4853609903,6037017016,8817 S NORMANDIE AVE,0.0,0.0,No TOC Tier,Highland Park,4188.0,rail,Gold,39.25,"{""zoning_score"": 75.0, ""lot_size_score"": 52.5005, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5101033013,5300 S BROADWAY,90037.0,C2-1VL-CPIO,"5,748.0 (sq ft)",423.0 (sq ft),1.0,,5748.0,423.0,C2,34.00908681094797,-118.29079917254917,False,No,none,0,none,none,none,,6651699.561074505,6850021.58491585,5101033013,5300 S BROADWAY,0.0,0.0,No TOC Tier,Westlake/MacArthur Park,11585.0,rail,Red/Purple,52.75,"{""zoning_score"": 110.0, ""lot_size_score"": 58.74, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Commercial Development,C
5439029016,2301 N SILVER LAKE DR,90039.0,R1-1VL,"5,190.1 (sq ft)","1,913.0 (sq ft)",1.0,,5190.1,1913.0,R1,34.135930632210844,-118.26190038018946,False,No,none,0,none,none,none,,4575233.16992686,5457751.832329194,5439029016,2301 N SILVER LAKE DR,,,,,,,,29.44,"{""zoning_score"": 45.0, ""lot_size_score"": 55.950500000000005, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
4252031030,3659 S OVERLAND AVE,90034.0,R4-1,"5,755.2 (sq ft)","5,420.0 (sq ft)",14.0,,5755.2,5420.0,R4,34.016793313479965,-118.38647472152383,False,No,none,0,none,none,none,,3205727.262827297,6377090.715145067,4252031030,3659 S OVERLAND AVE,0.0,0.0,No TOC Tier,North Hollywood,40132.0,rail,Red,46.76,"{""zoning_score"": 100.0, ""lot_size_score"": 58.775999999999996, ""toc_bonus"": 0, ""financial_score"": 0, ""risk_penalty"": 0}",Multi-Family Development,D
2258012008,17129 W VENTURA BLVD,91316.0,P-1VL,"16,853.9 (sq ft)",,,,16853.9,0.0,P,34.25110863676075,-118.41651714610275,False,No,none,0,none,none,none,,18375010.591502536,18375010.591502536,2258012008,17129 W VENTURA BLVD,0.0,0.0,No TOC Tier,North Hollywood,38291.0,rail,Red,37.37,"{""zoning_score"": 50.0, ""lot_size_score"": 86.8539, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
4247028002,12425 W PRESTON WAY,90066.0,R1V2,"5,750.1 (sq ft)","1,240.0 (sq ft)",1.0,,5750.1,1240.0,R1V2,33.99072102536271,-118.43880627871089,False,No,none,0,none,none,none,,4816833.851665792,5150400.930375867,4247028002,12425 W PRESTON WAY,0.0,0.0,No TOC Tier,North Hollywood,29693.0,rail,Red,30.0,"{""zoning_score"": 45.0, ""lot_size_score"": 58.7505, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2408014019,8430 N LEHIGH AVE,91352.0,R1-1-CUGU,"6,322.2 (sq ft)",845.0 (sq ft),1.0,,6322.2,845.0,R1,34.227593586111304,-118.53079228074387,False,No,none,0,none,none,none,,5235897.579392639,5654958.5302805705,2408014019,8430 N LEHIGH AVE,,,,,,,,30.57,"{""zoning_score"": 45.0, ""lot_size_score"": 61.611, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2184036010,4411 N MEDLEY PL,91316.0,RA-1,"19,696.6 (sq ft)","3,758.0 (sq ft)",1.0,,19696.6,3758.0,RA,34.2696302913044,-118.40499352751657,False,No,none,0,none,none,none,,12750543.513535231,14940040.622395989,2184036010,4411 N MEDLEY PL,0.0,0.0,No TOC Tier,Highland Park,28562.0,rail,Gold,33.74,"{""zoning_score"": 38.0, ""lot_size_score"": 89.6966, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5305022012,3165 N PYRITES ST,90032.0,[Q]R1-1D-HCR,"4,148.2 (sq ft)",880.0 (sq ft),1.0,,4148.2,880.0,R1,34.050964270489416,-118.18677565620213,False,No,none,0,none,none,none,,2620926.8653584025,2846478.724168751,5305022012,3165 N PYRITES ST,0.0,0.0,No TOC Tier,Sierra Madre Villa,40764.0,rail,Gold,28.4,"{""zoning_score"": 45.0, ""lot_size_score"": 50.741, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
4431005016,17137 W AVENIDA DE SANTA YNEZ,90272.0,R1-1,"14,558.0 (sq ft)","3,001.0 (sq ft)",1.0,,14558.0,3001.0,R1,34.0409206818113,-118.47164074278032,False,No,none,0,none,none,none,,10595923.186635038,12129112.424946599,4431005016,17137 W AVENIDA DE SANTA YNEZ,,,,,,,,36.57,"{""zoning_score"": 45.0, ""lot_size_score"": 84.116, ""toc_bonus"": 5, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5179020027,308 N LORENA ST,90063.0,RD1.5-1-CUGU,"9,232.9 (sq ft)","3,425.0 (sq ft)",2.0,,9232.9,3425.0,RD1.5,34.03167523019595,-118.1628991577235,False,No,none,0,none,none,none,,8893472.136444792,10503529.779483734,5179020027,308 N LORENA ST,,,,,,,,43.24,"{""zoning_score"": 75.0, ""lot_size_score"": 72.443, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
4307014014,1919 S ROXBURY DR,90035.0,R1V2-O,"11,642.1 (sq ft)","3,029.0 (sq ft)",1.0,,11642.1,3029.0,R1V2,34.07364895024358,-118.36966343170171,False,No,none,0,none,none,none,,11218510.102080544,12643618.498077212,4307014014,1919 S ROXBURY DR,,,,,,,,35.41,"{""zoning_score"": 45.0, ""lot_size_score"": 78.2842, ""toc_bonus"": 5, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
7420003025,1307 N LAGOON AVE,90744.0,R1-1XL-O-CUGU,"5,547.9 (sq ft)","1,648.0 (sq ft)",1.0,,5547.9,1648.0,R1,33.78883852626303,-118.27061101129743,False,No,none,0,none,none,none,,3287080.934915822,3915964.684896291,7420003025,1307 N LAGOON AVE,,,,,,,,29.8,"{""zoning_score"": 45.0, ""lot_size_score"": 57.7395, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2701040041,19767 W RINALDI ST,91326.0,C2-2D,"17,031.1 (sq ft)","5,262.0 (sq ft)",2.0,,17031.1,5262.0,C2,34.27749361076044,-118.26704425648923,False,No,none,0,none,none,none,,11260778.229962863,13452051.849020714,2701040041,19767 W RINALDI ST,,,,,,,,58.41,"{""zoning_score"": 110.0, ""lot_size_score"": 87.0311, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Commercial Development,C
2033021003,24331 W CALVERT ST,91367.0,RS-1,"8,040.5 (sq ft)","1,570.0 (sq ft)",1.0,,8040.5,1570.0,RS,34.235127223906396,-118.36853455371462,False,No,none,0,none,none,none,,5946686.425770012,6775906.159627469,2033021003,24331 W CALVERT ST,,,,,,,,31.24,"{""zoning_score"": 43.0, ""lot_size_score"": 68.46833333333333, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5188023039,,,R2-1-CUGU,"1,292.3 (sq ft)",780.0 (sq ft),1.0,,1292.3,780.0,R2,,,False,No,none,0,none,none,none,,906374.6960347762,1242238.9879317516,5188023039,,0.0,0.0,No TOC Tier,Firestone,19676.0,rail,Blue,29.79,"{""zoning_score"": 60.0, ""lot_size_score"": 36.4615, ""toc_bonus"": 0, ""financial_score"": 15, ""risk_penalty"": 0}",Hold/Income Property,D
7422015029,1522 N LAKME AVE,90744.0,R1-1XL-O-CUGU,"5,410.8 (sq ft)",784.0 (sq ft),1.0,,5410.8,784.0,R1,33.789242717738745,-118.28206345392474,False,No,none,0,none,none,none,,5995804.889635123,6398588.011061025,7422015029,1522 N LAKME AVE,0.0,0.0,No TOC Tier,Sierra Madre Villa,35625.0,rail,Gold,29.66,"{""zoning_score"": 45.0, ""lot_size_score"": 57.054, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
4251026021,3431 S MILITARY AVE,90034.0,R1-1,"5,414.5 (sq ft)","3,680.0 (sq ft)",1.0,,5414.5,3680.0,R1,34.0302412789324,-118.4025401985243,False,No,none,0,none,none,none,,6264865.582163299,7528166.40477652,4251026021,3431 S MILITARY AVE,2.0,8.0,Tier 2 - Transit Zone,Indiana,1808.0,rail,Gold,33.16,"{""zoning_score"": 45.0, ""lot_size_score"": 57.0725, ""toc_bonus"": 15, ""financial_score"": 15, ""risk_penalty"": 0}",Hold/Income Property,D
5108020013,4817 S WADSWORTH AVE,90011.0,R2-1,"1,400.1 (sq ft)","1,518.0 (sq ft)",2.0,,1400.1,1518.0,R2,33.99914379167205,-118.25768450327924,False,No,none,0,none,none,none,,983755.4454819092,1556576.3615998705,5108020013,4817 S WADSWORTH AVE,,,,,,,,28.4,"{""zoning_score"": 60.0, ""lot_size_score"": 37.0005, ""toc_bonus"": 0, ""financial_score"": 0, ""risk_penalty"": 0}",Hold/Income Property,D
5452004001,,,RE20-1-HCR,"2,333.0 (sq ft)",,,,2333.0,0.0,RE20,,,False,No,none,0,none,none,none,,2140763.88409932,2140763.88409932,5452004001,,0.0,0.0,No TOC Tier,Firestone,6051.0,rail,Blue,24.83,"{""zoning_score"": 40.0, ""lot_size_score"": 41.665, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
7455005026,,,C2-2D-CPIO,500.1 (sq ft),"10,500.0 (sq ft)",0.0,,500.1,10500.0,C2,,,False,No,none,0,none,none,none,,406020.2492654221,6581471.298029625,7455005026,,0.0,0.0,No TOC Tier,North Hollywood,53357.0,rail,Red,45.0,"{""zoning_score"": 110.0, ""lot_size_score"": 32.5005, ""toc_bonus"": 0, ""financial_score"": 0, ""risk_penalty"": 0}",Commercial Development,D
5190007006,1111 S EVERGREEN AVE,90023.0,R2-1-CUGU,"4,911.7 (sq ft)",984.0 (sq ft),1.0,,4911.7,984.0,R2,34.02512593007769,-118.22647736415635,False,No,none,0,none,none,none,,5002182.908136187,5407618.752888246,5190007006,1111 S EVERGREEN AVE,0.0,0.0,No TOC Tier,Sierra Madre Villa,47218.0,rail,Gold,34.41,"{""zoning_score"": 60.0, ""lot_size_score"": 54.558499999999995, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2582030022,13954 N SADDLE RIDGE ROAD,91342.0,R1-1,"6,904.6 (sq ft)","1,857.0 (sq ft)",1.0,,6904.6,1857.0,R1,34.270814740991355,-118.1277978182643,False,No,none,0,none,none,none,,7574358.4835949,8449946.790767994,2582030022,13954 N SADDLE RIDGE ROAD,0.0,0.0,No TOC Tier,Sierra Madre Villa,38541.0,rail,Gold,31.15,"{""zoning_score"": 45.0, ""lot_size_score"": 64.523, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
4240007031,233 S 5TH AVE,90291.0,RD2-1,"4,130.4 (sq ft)","1,242.0 (sq ft)",1.0,,4130.4,1242.0,RD2,33.98397003690801,-118.44419832420222,False,No,none,0,none,none,none,,2701181.0127223223,3054629.0483029685,4240007031,233 S 5TH AVE,0.0,0.0,No TOC Tier,Farmdale,7637.0,rail,Expo,42.38,"{""zoning_score"": 85.0, ""lot_size_score"": 50.652, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2101013011,8060 N ZELZAH AVE,91335.0,R1-1,"5,999.5 (sq ft)","1,192.0 (sq ft)",1.0,,5999.5,1192.0,R1,34.269467877741654,-118.199576661332,False,No,none,0,none,none,none,,7079476.1181759015,7790486.191705993,2101013011,8060 N ZELZAH AVE,,,,,,,,30.25,"{""zoning_score"": 45.0, ""lot_size_score"": 59.9975, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
